window_id	count	hetA	fixed	hetB	hetAB
chr18_16226226_16229449	23	2	0	0	1
chr18_16226226_16229449	23	0	0	1	2
chr18_16226226_16229449	20	1	1	2	0
chr18_16226226_16229449	20	0	3	1	0
chr18_16226226_16229449	19	1	2	1	0
chr18_16226226_16229449	18	2	0	2	1
chr18_16226226_16229449	17	1	0	1	2
chr18_16226226_16229449	17	4	0	0	1
chr18_16226226_16229449	17	0	2	2	0
chr18_16226226_16229449	16	4	0	1	0
chr18_16226226_16229449	15	2	1	1	0
chr18_16226226_16229449	15	1	1	3	0
chr18_16226226_16229449	15	0	0	2	2
chr18_16226226_16229449	15	1	0	2	2
chr18_16226226_16229449	15	4	0	2	0
chr18_16226226_16229449	14	0	0	0	3
chr18_16226226_16229449	14	2	0	3	1
chr18_16226226_16229449	13	0	0	3	1
chr18_16226226_16229449	13	3	2	1	0
chr18_16226226_16229449	12	3	0	1	1
chr18_16226226_16229449	12	3	0	2	1
chr18_16226226_16229449	12	0	0	5	0
chr18_16226226_16229449	11	2	1	2	0
chr18_16226226_16229449	11	1	0	0	3
chr18_16226226_16229449	11	0	0	1	3
chr18_16226226_16229449	11	1	0	3	1
chr18_16226226_16229449	11	4	0	1	1
chr18_16226226_16229449	10	2	2	0	0
chr18_16226226_16229449	10	3	1	0	0
chr18_16226226_16229449	10	3	1	1	0
chr18_16226226_16229449	9	5	0	0	0
chr18_16226226_16229449	9	3	0	3	0
chr18_16226226_16229449	9	4	1	0	0
chr18_16226226_16229449	8	2	2	1	0
chr18_16226226_16229449	8	3	2	0	0
chr18_16226226_16229449	7	2	0	1	2
chr18_16226226_16229449	7	2	0	2	2
chr18_16226226_16229449	6	0	0	0	4
chr18_16226226_16229449	6	2	0	4	0
chr18_16226226_16229449	6	3	0	0	2
chr18_16226226_16229449	6	5	0	2	0
chr18_16226226_16229449	6	0	1	4	0
chr18_16226226_16229449	6	3	1	2	0
chr18_16226226_16229449	6	4	1	1	0
chr18_16226226_16229449	6	4	0	4	0
chr18_16226226_16229449	5	2	0	0	3
chr18_16226226_16229449	5	5	0	1	0
chr18_16226226_16229449	5	4	2	0	0
chr18_16226226_16229449	5	3	0	2	2
chr18_16226226_16229449	5	3	0	4	0
chr18_16226226_16229449	5	0	2	4	0
chr18_16226226_16229449	5	0	0	1	4
chr18_16226226_16229449	4	2	0	0	2
chr18_16226226_16229449	4	1	3	0	0
chr18_16226226_16229449	4	0	3	2	0
chr18_16226226_16229449	4	3	2	2	0
chr18_16226226_16229449	4	1	2	2	0
chr18_16226226_16229449	4	0	2	3	0
chr18_16226226_16229449	4	1	0	1	3
chr18_16226226_16229449	4	3	0	1	3
chr18_16226226_16229449	4	0	1	5	0
chr18_16226226_16229449	4	0	4	0	0
chr18_16226226_16229449	4	5	1	0	0
chr18_16226226_16229449	4	0	2	7	0
chr18_16226226_16229449	4	0	0	7	0
chr18_16226226_16229449	3	1	0	0	4
chr18_16226226_16229449	3	5	0	3	0
chr18_16226226_16229449	3	4	0	3	1
chr18_16226226_16229449	3	7	0	3	0
chr18_16226226_16229449	3	1	3	1	0
chr18_16226226_16229449	3	2	0	1	3
chr18_16226226_16229449	3	2	1	3	0
chr18_16226226_16229449	3	6	0	1	0
chr18_16226226_16229449	3	2	1	3	1
chr18_16226226_16229449	3	5	1	1	0
chr18_16226226_16229449	3	1	0	5	0
chr18_16226226_16229449	2	1	0	2	3
chr18_16226226_16229449	2	4	0	3	0
chr18_16226226_16229449	2	5	0	0	2
chr18_16226226_16229449	2	5	0	3	2
chr18_16226226_16229449	2	3	0	3	1
chr18_16226226_16229449	2	1	2	3	0
chr18_16226226_16229449	2	1	1	1	1
chr18_16226226_16229449	2	4	1	2	0
chr18_16226226_16229449	2	6	0	2	0
chr18_16226226_16229449	2	6	1	0	0
chr18_16226226_16229449	2	5	1	4	0
chr18_16226226_16229449	2	6	1	1	0
chr18_16226226_16229449	2	5	1	2	0
chr18_16226226_16229449	2	6	2	0	0
chr18_16226226_16229449	2	2	0	4	3
chr18_16226226_16229449	2	2	0	7	0
chr18_16226226_16229449	2	0	0	4	3
chr18_16226226_16229449	2	2	0	3	2
chr18_16226226_16229449	2	4	0	7	0
chr18_16226226_16229449	2	2	0	6	1
chr18_16226226_16229449	2	4	0	4	3
chr18_16226226_16229449	2	7	1	1	0
chr18_16226226_16229449	2	0	0	4	1
chr18_16226226_16229449	2	3	1	1	2
chr18_16226226_16229449	2	5	0	2	1
chr18_16226226_16229449	2	0	1	7	0
chr18_16226226_16229449	2	0	0	3	4
chr18_16226226_16229449	2	5	0	4	0
chr18_16226226_16229449	2	1	0	1	4
chr18_16226226_16229449	2	1	0	7	0
chr18_16226226_16229449	2	3	3	0	0
chr18_16226226_16229449	2	0	4	1	0
chr18_16226226_16229449	2	2	3	0	0
chr18_16226226_16229449	2	3	0	1	2
chr18_16226226_16229449	1	6	0	0	1
chr18_16226226_16229449	1	6	0	1	1
chr18_16226226_16229449	1	5	0	1	2
chr18_16226226_16229449	1	7	0	0	0
chr18_16226226_16229449	1	4	0	0	3
chr18_16226226_16229449	1	1	1	4	0
chr18_16226226_16229449	1	4	2	1	0
chr18_16226226_16229449	1	4	2	2	0
chr18_16226226_16229449	1	0	1	1	1
chr18_16226226_16229449	1	1	1	3	1
chr18_16226226_16229449	1	0	4	2	0
chr18_16226226_16229449	1	6	0	0	0
chr18_16226226_16229449	1	3	0	0	3
chr18_16226226_16229449	1	5	0	0	1
chr18_16226226_16229449	1	1	2	4	0
chr18_16226226_16229449	1	1	4	0	0
chr18_16226226_16229449	1	1	3	2	0
chr18_16226226_16229449	1	3	1	4	0
chr18_16226226_16229449	1	3	1	0	1
chr18_16226226_16229449	1	1	1	2	3
chr18_16226226_16229449	1	1	1	0	3
chr18_16226226_16229449	1	1	1	2	2
chr18_16226226_16229449	1	3	1	1	1
chr18_16226226_16229449	1	4	0	3	2
chr18_16226226_16229449	1	4	0	1	2
chr18_16226226_16229449	1	6	1	2	0
chr18_16226226_16229449	1	3	0	3	2
chr18_16226226_16229449	1	0	0	3	2
chr18_16226226_16229449	1	3	0	5	0
chr18_16226226_16229449	1	0	0	2	3
chr18_16226226_16229449	1	7	0	2	0
chr18_16226226_16229449	1	5	0	2	2
chr18_16226226_16229449	1	3	1	2	2
chr18_16226226_16229449	1	5	2	0	0
chr18_16226226_16229449	1	2	0	2	3
chr18_16226226_16229449	1	1	0	4	1
chr18_16226226_16229449	1	2	0	4	1
chr18_16226226_16229449	1	5	1	0	1
chr18_16226226_16229449	1	4	0	2	2
chr18_16226226_16229449	1	2	0	1	4
chr18_16226226_16229449	1	5	1	1	1
chr18_16226226_16229449	1	1	0	3	4
chr18_16226226_16229449	1	3	1	3	0
chr18_16226866_16230126	466	0	0	0	0
chr18_16226866_16230126	379	0	0	1	0
chr18_16226866_16230126	338	0	0	2	0
chr18_16226866_16230126	182	1	0	0	0
chr18_16226866_16230126	171	1	0	1	0
chr18_16226866_16230126	166	0	0	3	0
chr18_16226866_16230126	121	1	0	2	0
chr18_16226866_16230126	108	0	0	1	1
chr18_16226866_16230126	106	2	0	1	0
chr18_16226866_16230126	104	2	0	0	0
chr18_16226866_16230126	103	0	1	0	0
chr18_16226866_16230126	95	0	1	1	0
chr18_16226866_16230126	87	0	0	0	1
chr18_16226866_16230126	84	0	0	4	0
chr18_16226866_16230126	83	0	1	2	0
chr18_16226866_16230126	79	2	0	2	0
chr18_16226866_16230126	75	1	0	1	1
chr18_16226866_16230126	75	0	2	0	0
chr18_16226866_16230126	53	1	0	0	2
chr18_16226866_16230126	51	1	0	0	1
chr18_16226866_16230126	49	1	0	3	0
chr18_16226866_16230126	49	1	0	2	1
chr18_16226866_16230126	49	1	1	0	0
chr18_16226866_16230126	46	3	0	2	0
chr18_16226866_16230126	43	2	0	1	1
chr18_16226866_16230126	43	0	3	1	0
chr18_16226866_16230126	43	0	2	1	0
chr18_16226866_16230126	41	3	0	0	0
chr18_16226866_16230126	41	2	1	0	0
chr18_16226866_16230126	37	3	0	1	0
chr18_16226866_16230126	37	0	3	0	0
chr18_16226866_16230126	36	0	1	3	0
chr18_16226866_16230126	31	0	0	2	1
chr18_16226866_16230126	29	0	0	1	2
chr18_16226866_16230126	27	1	1	1	0
chr18_16226866_16230126	26	0	0	5	0
chr18_16226866_16230126	25	0	0	0	2
chr18_16226866_16230126	25	1	2	0	0
chr18_16226866_16230126	24	0	0	2	2
chr18_16226866_16230126	22	4	0	0	0
chr18_16226866_16230126	22	1	0	4	0
chr18_16226866_16230126	22	1	2	1	0
chr18_16226866_16230126	20	3	0	0	1
chr18_16226866_16230126	20	2	0	2	1
chr18_16226866_16230126	19	0	2	2	0
chr18_16226866_16230126	18	2	0	0	1
chr18_16226866_16230126	18	0	4	0	0
chr18_16226866_16230126	17	1	1	2	0
chr18_16226866_16230126	16	1	0	2	2
chr18_16226866_16230126	16	4	0	1	0
chr18_16226866_16230126	15	4	0	2	0
chr18_16226866_16230126	15	1	1	3	0
chr18_16226866_16230126	15	2	0	3	0
chr18_16226866_16230126	15	3	1	0	0
chr18_16226866_16230126	14	2	0	3	1
chr18_16226866_16230126	14	4	0	0	1
chr18_16226866_16230126	14	3	0	3	0
chr18_16226866_16230126	13	3	2	1	0
chr18_16226866_16230126	13	0	0	3	1
chr18_16226866_16230126	13	2	1	1	0
chr18_16226866_16230126	12	0	0	1	3
chr18_16226866_16230126	12	1	0	3	1
chr18_16226866_16230126	12	3	0	1	1
chr18_16226866_16230126	12	3	0	2	1
chr18_16226866_16230126	12	1	0	1	2
chr18_16226866_16230126	11	4	0	1	1
chr18_16226866_16230126	10	0	0	0	3
chr18_16226866_16230126	10	2	1	2	0
chr18_16226866_16230126	10	3	1	1	0
chr18_16226866_16230126	9	5	0	0	0
chr18_16226866_16230126	9	3	2	0	0
chr18_16226866_16230126	9	0	1	4	0
chr18_16226866_16230126	9	4	1	0	0
chr18_16226866_16230126	9	0	0	1	4
chr18_16226866_16230126	7	2	0	1	2
chr18_16226866_16230126	7	1	0	0	3
chr18_16226866_16230126	7	2	2	0	0
chr18_16226866_16230126	7	2	0	2	2
chr18_16226866_16230126	7	0	2	3	0
chr18_16226866_16230126	7	3	1	2	0
chr18_16226866_16230126	7	3	0	4	0
chr18_16226866_16230126	6	3	0	0	2
chr18_16226866_16230126	6	5	0	2	0
chr18_16226866_16230126	6	1	3	0	0
chr18_16226866_16230126	6	1	3	1	0
chr18_16226866_16230126	6	0	1	5	0
chr18_16226866_16230126	6	4	1	1	0
chr18_16226866_16230126	6	0	2	4	0
chr18_16226866_16230126	6	0	0	7	0
chr18_16226866_16230126	6	4	0	4	0
chr18_16226866_16230126	6	1	0	1	4
chr18_16226866_16230126	6	0	3	5	0
chr18_16226866_16230126	6	3	0	4	1
chr18_16226866_16230126	6	0	1	6	0
chr18_16226866_16230126	6	4	0	4	1
chr18_16226866_16230126	5	5	0	1	0
chr18_16226866_16230126	5	2	0	4	0
chr18_16226866_16230126	5	2	2	1	0
chr18_16226866_16230126	5	4	2	0	0
chr18_16226866_16230126	5	0	3	2	0
chr18_16226866_16230126	5	3	0	2	2
chr18_16226866_16230126	5	1	1	3	1
chr18_16226866_16230126	5	0	1	7	0
chr18_16226866_16230126	4	2	0	0	2
chr18_16226866_16230126	4	3	2	2	0
chr18_16226866_16230126	4	0	0	0	4
chr18_16226866_16230126	4	1	2	2	0
chr18_16226866_16230126	4	1	0	1	3
chr18_16226866_16230126	4	3	0	1	3
chr18_16226866_16230126	4	2	1	3	1
chr18_16226866_16230126	4	5	1	0	0
chr18_16226866_16230126	4	0	2	7	0
chr18_16226866_16230126	4	0	0	6	0
chr18_16226866_16230126	4	1	0	3	3
chr18_16226866_16230126	4	2	0	3	3
chr18_16226866_16230126	3	5	0	3	0
chr18_16226866_16230126	3	4	0	3	1
chr18_16226866_16230126	3	7	0	3	0
chr18_16226866_16230126	3	2	0	0	3
chr18_16226866_16230126	3	1	1	4	0
chr18_16226866_16230126	3	2	0	1	3
chr18_16226866_16230126	3	2	1	3	0
chr18_16226866_16230126	3	6	0	1	0
chr18_16226866_16230126	3	2	0	4	3
chr18_16226866_16230126	3	5	1	1	0
chr18_16226866_16230126	3	1	0	5	0
chr18_16226866_16230126	3	0	4	5	0
chr18_16226866_16230126	3	2	3	5	0
chr18_16226866_16230126	2	1	0	2	3
chr18_16226866_16230126	2	4	0	3	0
chr18_16226866_16230126	2	5	0	0	2
chr18_16226866_16230126	2	5	0	3	2
chr18_16226866_16230126	2	1	0	0	4
chr18_16226866_16230126	2	3	0	3	1
chr18_16226866_16230126	2	1	2	3	0
chr18_16226866_16230126	2	1	1	1	1
chr18_16226866_16230126	2	4	1	2	0
chr18_16226866_16230126	2	6	0	2	0
chr18_16226866_16230126	2	1	4	0	0
chr18_16226866_16230126	2	6	1	0	0
chr18_16226866_16230126	2	3	1	4	0
chr18_16226866_16230126	2	5	1	4	0
chr18_16226866_16230126	2	6	1	1	0
chr18_16226866_16230126	2	5	1	2	0
chr18_16226866_16230126	2	6	2	0	0
chr18_16226866_16230126	2	2	0	7	0
chr18_16226866_16230126	2	0	0	4	3
chr18_16226866_16230126	2	2	0	3	2
chr18_16226866_16230126	2	4	0	7	0
chr18_16226866_16230126	2	2	0	6	1
chr18_16226866_16230126	2	4	0	4	3
chr18_16226866_16230126	2	7	1	1	0
chr18_16226866_16230126	2	0	0	4	1
chr18_16226866_16230126	2	3	1	1	2
chr18_16226866_16230126	2	5	0	2	1
chr18_16226866_16230126	2	0	0	3	4
chr18_16226866_16230126	2	5	0	4	0
chr18_16226866_16230126	2	1	0	3	4
chr18_16226866_16230126	2	1	0	7	0
chr18_16226866_16230126	2	3	3	0	0
chr18_16226866_16230126	2	0	4	1	0
chr18_16226866_16230126	2	2	3	0	0
chr18_16226866_16230126	2	3	0	1	2
chr18_16226866_16230126	2	1	0	4	3
chr18_16226866_16230126	2	2	0	5	0
chr18_16226866_16230126	2	2	0	6	0
chr18_16226866_16230126	1	6	0	0	1
chr18_16226866_16230126	1	6	0	1	1
chr18_16226866_16230126	1	5	0	1	2
chr18_16226866_16230126	1	7	0	0	0
chr18_16226866_16230126	1	4	0	0	3
chr18_16226866_16230126	1	4	2	1	0
chr18_16226866_16230126	1	4	2	2	0
chr18_16226866_16230126	1	0	1	1	1
chr18_16226866_16230126	1	0	4	2	0
chr18_16226866_16230126	1	6	0	0	0
chr18_16226866_16230126	1	3	0	0	3
chr18_16226866_16230126	1	5	0	0	1
chr18_16226866_16230126	1	1	2	4	0
chr18_16226866_16230126	1	1	3	2	0
chr18_16226866_16230126	1	3	1	0	1
chr18_16226866_16230126	1	1	1	2	3
chr18_16226866_16230126	1	1	1	0	3
chr18_16226866_16230126	1	1	1	2	2
chr18_16226866_16230126	1	3	1	1	1
chr18_16226866_16230126	1	4	0	3	2
chr18_16226866_16230126	1	4	0	1	2
chr18_16226866_16230126	1	6	1	2	0
chr18_16226866_16230126	1	3	0	3	2
chr18_16226866_16230126	1	0	0	3	2
chr18_16226866_16230126	1	3	0	5	0
chr18_16226866_16230126	1	0	0	2	3
chr18_16226866_16230126	1	7	0	2	0
chr18_16226866_16230126	1	5	0	2	2
chr18_16226866_16230126	1	3	1	2	2
chr18_16226866_16230126	1	5	2	0	0
chr18_16226866_16230126	1	2	0	2	3
chr18_16226866_16230126	1	1	0	4	1
chr18_16226866_16230126	1	2	0	4	1
chr18_16226866_16230126	1	5	1	0	1
chr18_16226866_16230126	1	4	0	2	2
chr18_16226866_16230126	1	2	0	1	4
chr18_16226866_16230126	1	5	1	1	1
chr18_16226866_16230126	1	3	1	3	0
chr18_16226866_16230126	1	0	3	4	0
chr18_16226866_16230126	1	0	1	3	1
chr18_16226866_16230126	1	0	5	0	0
chr18_16226866_16230126	1	1	0	6	1
chr18_16226866_16230126	1	2	4	0	0
chr18_16227518_16230780	557	0	0	1	0
chr18_16227518_16230780	416	0	0	0	0
chr18_16227518_16230780	339	0	0	2	0
chr18_16227518_16230780	228	1	0	1	0
chr18_16227518_16230780	196	0	0	3	0
chr18_16227518_16230780	147	1	0	2	0
chr18_16227518_16230780	141	1	0	0	0
chr18_16227518_16230780	131	0	1	1	0
chr18_16227518_16230780	117	0	0	1	1
chr18_16227518_16230780	116	0	1	0	0
chr18_16227518_16230780	113	2	0	1	0
chr18_16227518_16230780	94	0	2	0	0
chr18_16227518_16230780	90	2	0	2	0
chr18_16227518_16230780	87	0	0	0	1
chr18_16227518_16230780	82	0	1	2	0
chr18_16227518_16230780	72	2	0	0	0
chr18_16227518_16230780	71	0	0	4	0
chr18_16227518_16230780	71	1	0	1	1
chr18_16227518_16230780	65	1	0	2	1
chr18_16227518_16230780	57	1	1	0	0
chr18_16227518_16230780	55	1	0	0	1
chr18_16227518_16230780	54	0	3	0	0
chr18_16227518_16230780	53	0	3	1	0
chr18_16227518_16230780	51	0	2	1	0
chr18_16227518_16230780	48	2	1	0	0
chr18_16227518_16230780	48	1	0	3	0
chr18_16227518_16230780	46	1	1	1	0
chr18_16227518_16230780	41	1	2	0	0
chr18_16227518_16230780	36	3	0	2	0
chr18_16227518_16230780	35	0	1	3	0
chr18_16227518_16230780	34	1	0	0	2
chr18_16227518_16230780	34	3	0	1	0
chr18_16227518_16230780	33	0	0	2	1
chr18_16227518_16230780	27	0	2	2	0
chr18_16227518_16230780	27	2	0	1	1
chr18_16227518_16230780	27	3	0	0	0
chr18_16227518_16230780	26	0	0	5	0
chr18_16227518_16230780	25	1	2	1	0
chr18_16227518_16230780	24	0	0	1	2
chr18_16227518_16230780	24	2	1	1	0
chr18_16227518_16230780	23	4	0	0	0
chr18_16227518_16230780	21	2	2	0	0
chr18_16227518_16230780	19	3	0	0	1
chr18_16227518_16230780	18	2	0	2	1
chr18_16227518_16230780	18	1	0	4	0
chr18_16227518_16230780	18	0	4	0	0
chr18_16227518_16230780	17	0	0	2	2
chr18_16227518_16230780	16	1	1	2	0
chr18_16227518_16230780	16	2	2	1	0
chr18_16227518_16230780	15	3	1	0	0
chr18_16227518_16230780	15	2	0	0	1
chr18_16227518_16230780	14	1	1	3	0
chr18_16227518_16230780	14	2	0	3	0
chr18_16227518_16230780	13	0	0	0	2
chr18_16227518_16230780	13	4	0	1	0
chr18_16227518_16230780	12	1	0	1	2
chr18_16227518_16230780	11	3	0	3	0
chr18_16227518_16230780	11	4	0	2	0
chr18_16227518_16230780	11	5	0	0	0
chr18_16227518_16230780	10	4	0	0	1
chr18_16227518_16230780	10	3	1	1	0
chr18_16227518_16230780	10	3	2	1	0
chr18_16227518_16230780	10	0	5	0	0
chr18_16227518_16230780	9	2	1	2	0
chr18_16227518_16230780	9	1	0	2	2
chr18_16227518_16230780	9	4	1	0	0
chr18_16227518_16230780	9	0	0	1	4
chr18_16227518_16230780	8	3	0	1	1
chr18_16227518_16230780	8	3	0	2	1
chr18_16227518_16230780	8	3	2	0	0
chr18_16227518_16230780	7	0	2	3	0
chr18_16227518_16230780	7	0	0	1	3
chr18_16227518_16230780	7	1	0	3	1
chr18_16227518_16230780	7	3	1	2	0
chr18_16227518_16230780	7	0	1	4	0
chr18_16227518_16230780	7	3	0	4	0
chr18_16227518_16230780	7	0	0	3	1
chr18_16227518_16230780	6	4	0	1	1
chr18_16227518_16230780	6	6	0	0	0
chr18_16227518_16230780	6	0	1	5	0
chr18_16227518_16230780	6	4	1	1	0
chr18_16227518_16230780	6	0	2	4	0
chr18_16227518_16230780	6	0	0	7	0
chr18_16227518_16230780	6	4	0	4	0
chr18_16227518_16230780	6	1	0	1	4
chr18_16227518_16230780	6	1	3	0	0
chr18_16227518_16230780	6	0	3	5	0
chr18_16227518_16230780	6	3	0	4	1
chr18_16227518_16230780	6	0	1	6	0
chr18_16227518_16230780	6	4	0	4	1
chr18_16227518_16230780	6	0	6	0	0
chr18_16227518_16230780	5	1	1	3	1
chr18_16227518_16230780	5	1	0	0	3
chr18_16227518_16230780	5	1	3	1	0
chr18_16227518_16230780	5	3	0	0	2
chr18_16227518_16230780	5	4	2	0	0
chr18_16227518_16230780	5	2	0	2	2
chr18_16227518_16230780	5	5	0	1	0
chr18_16227518_16230780	5	5	1	0	0
chr18_16227518_16230780	5	5	0	2	0
chr18_16227518_16230780	5	0	1	7	0
chr18_16227518_16230780	5	0	5	1	0
chr18_16227518_16230780	4	1	2	2	0
chr18_16227518_16230780	4	1	0	1	3
chr18_16227518_16230780	4	6	0	1	0
chr18_16227518_16230780	4	3	0	1	3
chr18_16227518_16230780	4	3	0	2	2
chr18_16227518_16230780	4	2	0	1	2
chr18_16227518_16230780	4	2	1	3	1
chr18_16227518_16230780	4	0	3	2	0
chr18_16227518_16230780	4	0	2	7	0
chr18_16227518_16230780	4	0	0	6	0
chr18_16227518_16230780	4	1	0	3	3
chr18_16227518_16230780	4	2	0	3	3
chr18_16227518_16230780	3	2	1	3	0
chr18_16227518_16230780	3	2	0	4	0
chr18_16227518_16230780	3	6	1	0	0
chr18_16227518_16230780	3	2	0	0	2
chr18_16227518_16230780	3	0	0	0	4
chr18_16227518_16230780	3	2	0	4	3
chr18_16227518_16230780	3	5	1	1	0
chr18_16227518_16230780	3	1	0	5	0
chr18_16227518_16230780	3	0	0	0	3
chr18_16227518_16230780	3	0	4	5	0
chr18_16227518_16230780	3	2	3	5	0
chr18_16227518_16230780	2	1	2	3	0
chr18_16227518_16230780	2	1	1	1	1
chr18_16227518_16230780	2	4	1	2	0
chr18_16227518_16230780	2	6	0	2	0
chr18_16227518_16230780	2	1	4	0	0
chr18_16227518_16230780	2	4	0	3	1
chr18_16227518_16230780	2	3	1	4	0
chr18_16227518_16230780	2	5	1	4	0
chr18_16227518_16230780	2	6	1	1	0
chr18_16227518_16230780	2	5	1	2	0
chr18_16227518_16230780	2	6	2	0	0
chr18_16227518_16230780	2	2	0	7	0
chr18_16227518_16230780	2	0	0	4	3
chr18_16227518_16230780	2	2	0	3	2
chr18_16227518_16230780	2	4	0	7	0
chr18_16227518_16230780	2	2	0	6	1
chr18_16227518_16230780	2	4	0	4	3
chr18_16227518_16230780	2	7	1	1	0
chr18_16227518_16230780	2	0	0	4	1
chr18_16227518_16230780	2	3	1	1	2
chr18_16227518_16230780	2	2	0	1	3
chr18_16227518_16230780	2	5	0	2	1
chr18_16227518_16230780	2	0	0	3	4
chr18_16227518_16230780	2	5	0	4	0
chr18_16227518_16230780	2	1	0	3	4
chr18_16227518_16230780	2	1	0	7	0
chr18_16227518_16230780	2	3	3	0	0
chr18_16227518_16230780	2	0	4	1	0
chr18_16227518_16230780	2	2	3	0	0
chr18_16227518_16230780	2	3	0	1	2
chr18_16227518_16230780	2	3	2	2	0
chr18_16227518_16230780	2	1	1	4	0
chr18_16227518_16230780	2	1	0	4	3
chr18_16227518_16230780	2	2	0	5	0
chr18_16227518_16230780	2	2	0	6	0
chr18_16227518_16230780	2	7	0	0	0
chr18_16227518_16230780	1	0	1	1	1
chr18_16227518_16230780	1	2	0	3	1
chr18_16227518_16230780	1	0	4	2	0
chr18_16227518_16230780	1	3	0	0	3
chr18_16227518_16230780	1	5	0	0	1
chr18_16227518_16230780	1	1	2	4	0
chr18_16227518_16230780	1	1	3	2	0
chr18_16227518_16230780	1	3	1	0	1
chr18_16227518_16230780	1	1	1	2	3
chr18_16227518_16230780	1	1	1	0	3
chr18_16227518_16230780	1	1	1	2	2
chr18_16227518_16230780	1	3	1	1	1
chr18_16227518_16230780	1	4	0	3	2
chr18_16227518_16230780	1	4	0	1	2
chr18_16227518_16230780	1	6	1	2	0
chr18_16227518_16230780	1	1	0	0	4
chr18_16227518_16230780	1	3	0	3	2
chr18_16227518_16230780	1	5	0	3	0
chr18_16227518_16230780	1	0	0	3	2
chr18_16227518_16230780	1	3	0	5	0
chr18_16227518_16230780	1	4	0	3	0
chr18_16227518_16230780	1	0	0	2	3
chr18_16227518_16230780	1	5	0	3	2
chr18_16227518_16230780	1	7	0	3	0
chr18_16227518_16230780	1	7	0	2	0
chr18_16227518_16230780	1	5	0	2	2
chr18_16227518_16230780	1	5	0	0	2
chr18_16227518_16230780	1	3	0	3	1
chr18_16227518_16230780	1	3	1	2	2
chr18_16227518_16230780	1	5	2	0	0
chr18_16227518_16230780	1	2	0	2	3
chr18_16227518_16230780	1	1	0	4	1
chr18_16227518_16230780	1	2	0	4	1
chr18_16227518_16230780	1	5	1	0	1
chr18_16227518_16230780	1	4	0	2	2
chr18_16227518_16230780	1	2	0	1	4
chr18_16227518_16230780	1	5	1	1	1
chr18_16227518_16230780	1	3	1	3	0
chr18_16227518_16230780	1	0	3	4	0
chr18_16227518_16230780	1	0	1	3	1
chr18_16227518_16230780	1	1	0	6	1
chr18_16227518_16230780	1	2	4	0	0
chr18_16227518_16230780	1	0	6	1	0
chr18_16227518_16230780	1	0	7	0	0
chr18_16227518_16230780	1	7	1	0	0
chr18_16228158_16231563	648	0	0	0	0
chr18_16228158_16231563	588	0	0	1	0
chr18_16228158_16231563	277	0	0	2	0
chr18_16228158_16231563	227	1	0	1	0
chr18_16228158_16231563	189	1	0	0	0
chr18_16228158_16231563	179	0	0	3	0
chr18_16228158_16231563	133	1	0	2	0
chr18_16228158_16231563	121	2	0	0	0
chr18_16228158_16231563	119	0	0	1	1
chr18_16228158_16231563	118	0	1	1	0
chr18_16228158_16231563	109	2	0	1	0
chr18_16228158_16231563	107	0	1	0	0
chr18_16228158_16231563	101	3	0	0	0
chr18_16228158_16231563	91	0	2	0	0
chr18_16228158_16231563	89	0	0	0	1
chr18_16228158_16231563	71	2	0	2	0
chr18_16228158_16231563	69	0	3	0	0
chr18_16228158_16231563	68	0	1	2	0
chr18_16228158_16231563	66	1	0	0	1
chr18_16228158_16231563	60	1	1	0	0
chr18_16228158_16231563	57	0	2	1	0
chr18_16228158_16231563	55	1	0	1	1
chr18_16228158_16231563	52	0	3	1	0
chr18_16228158_16231563	50	1	0	3	0
chr18_16228158_16231563	49	0	0	4	0
chr18_16228158_16231563	45	1	1	1	0
chr18_16228158_16231563	37	1	2	0	0
chr18_16228158_16231563	36	4	0	0	0
chr18_16228158_16231563	34	0	0	2	1
chr18_16228158_16231563	33	0	1	3	0
chr18_16228158_16231563	32	3	0	1	0
chr18_16228158_16231563	32	1	0	2	1
chr18_16228158_16231563	32	2	1	0	0
chr18_16228158_16231563	28	3	0	2	0
chr18_16228158_16231563	23	0	2	2	0
chr18_16228158_16231563	23	2	0	1	1
chr18_16228158_16231563	22	1	2	1	0
chr18_16228158_16231563	22	0	4	0	0
chr18_16228158_16231563	21	1	0	0	2
chr18_16228158_16231563	20	2	2	0	0
chr18_16228158_16231563	20	2	2	1	0
chr18_16228158_16231563	17	0	0	5	0
chr18_16228158_16231563	17	6	0	0	0
chr18_16228158_16231563	16	2	1	1	0
chr18_16228158_16231563	16	3	0	0	1
chr18_16228158_16231563	15	2	0	3	0
chr18_16228158_16231563	14	1	1	2	0
chr18_16228158_16231563	13	3	1	0	0
chr18_16228158_16231563	12	2	0	2	1
chr18_16228158_16231563	11	5	0	0	0
chr18_16228158_16231563	11	0	5	0	0
chr18_16228158_16231563	10	0	0	2	2
chr18_16228158_16231563	10	2	0	0	1
chr18_16228158_16231563	10	3	2	1	0
chr18_16228158_16231563	10	0	0	7	0
chr18_16228158_16231563	10	0	0	6	0
chr18_16228158_16231563	9	3	1	1	0
chr18_16228158_16231563	9	1	1	3	0
chr18_16228158_16231563	9	3	0	3	0
chr18_16228158_16231563	9	6	0	1	0
chr18_16228158_16231563	8	0	0	0	3
chr18_16228158_16231563	8	1	0	1	2
chr18_16228158_16231563	8	1	0	4	0
chr18_16228158_16231563	8	0	0	3	1
chr18_16228158_16231563	8	4	0	1	0
chr18_16228158_16231563	8	4	0	0	1
chr18_16228158_16231563	8	0	5	1	0
